x,y
145.673,201.112
208.013,261.684
361.936,304.669
390.747,332.669
865.125,888.483
982.111,1002.16
762.154,694.902
820.486,751.592
721.963,620.657
758.215,655.892
651.875,676.072
708.791,731.376
595.349,530.125
623.698,557.677
588.356,492.04
606.881,510.045
592.396,472.552
606.361,486.127
591.03,459.531
602.281,470.467



